time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR
2021-08-31 20:00,18.5,741.0,761.8,0.2,95.0,从东南偏南方向吹来的风,1,,4.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,26.6,,,,,,5.0,17.7,,12.0
2021-08-31 23:00,16.8,740.8,761.5,-0.2,98.0,从东南方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,,,12.2,26.6,,,,,,9.0,16.5,,12.0
2021-09-01 02:00,15.4,740.1,760.9,-0.7,100.0,从东方吹来的风,1,,4.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,26.6,,,,,,7.0,15.4,,12.0
2021-09-01 05:00,16.5,740.0,760.8,-0.1,100.0,从东南方吹来的风,1,,3.0,,薄雾 ,,,14.6,26.6,,,,,,6.0,16.5,,12.0
2021-09-01 08:00,21.6,740.3,761.1,0.3,87.0,从南方吹来的风,2,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.1,26.6,,,,,,10.0,19.3,,12.0
2021-09-01 11:00,25.7,739.7,760.4,-0.6,62.0,从西北偏西方向吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.1,26.6,,,,,,11.0,17.9,,12.0
2021-09-01 14:00,27.3,738.7,759.3,-1.0,49.0,从西北偏北方向吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.1,27.4,,,,,,12.0,15.7,,12.0
2021-09-01 17:00,25.9,738.2,758.8,-0.5,58.0,从西北偏西方向吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.1,27.7,,,,,,12.0,17.0,,12.0
2021-09-01 20:00,22.4,738.7,759.3,0.5,83.0,无风,0,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.1,27.7,,,,,,10.0,19.4,,12.0
2021-09-01 23:00,20.0,738.4,758.9,-0.3,88.0,从东南偏南方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,,,15.1,27.7,,,,,,10.0,18.0,,12.0
2021-09-02 02:00,17.1,738.1,758.6,-0.3,98.0,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.1,27.7,,,,,,8.0,16.8,,12.0
2021-09-02 05:00,15.0,738.0,758.7,-0.1,100.0,从东方吹来的风,1,,,,薄雾 ,,,15.0,27.7,,,,,,6.0,15.0,,12.0
2021-09-02 08:00,22.4,737.9,758.5,-0.1,70.0,从东南方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.0,27.7,,,,,,11.0,16.7,,12.0
2021-09-02 11:00,25.6,737.5,757.9,-0.4,47.0,从东南偏南方向吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.0,27.7,,,,,,12.0,13.5,,12.0
2021-09-02 14:00,27.3,736.3,756.8,-1.2,40.0,从西南偏南方向吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.0,27.7,,,,,,12.0,12.5,,12.0
2021-09-02 17:00,25.7,735.6,756.2,-0.7,47.0,从南方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.0,27.4,,,,,,12.0,13.6,,12.0
2021-09-02 20:00,19.0,735.9,756.5,0.3,90.0,从东方吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.0,27.4,,,,,,10.0,17.3,,12.0
2021-09-02 23:00,20.4,736.1,756.6,0.2,80.0,从东南偏东方向吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,15.0,27.4,,,,,,10.0,16.8,,12.0
2021-09-03 02:00,16.8,735.9,756.4,-0.2,99.0,从东方吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.0,27.4,,,,,,9.0,16.6,,12.0
2021-09-03 05:00,15.0,736.1,756.7,0.2,100.0,从东南偏东方向吹来的风,1,,4.0,,薄雾 ,,,15.0,27.4,,,,,,7.0,15.0,,12.0
2021-09-03 08:00,21.7,736.9,757.6,0.8,69.0,从南方吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,27.4,,,,,,11.0,15.8,,12.0
2021-09-03 11:00,26.4,736.8,757.3,-0.1,48.0,从西南偏南方向吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,27.4,,,,,,11.0,14.5,,12.0
2021-09-03 14:00,26.6,736.4,757.0,-0.4,42.0,从北方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,28.4,,,,,,11.0,12.7,,12.0
2021-09-03 17:00,26.0,737.2,757.9,0.8,42.0,从东方吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,28.4,,,,,,11.0,12.1,,12.0
2021-09-03 20:00,20.0,738.7,759.4,1.5,90.0,从西南偏南方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,28.4,,,,,,8.0,18.3,,12.0
2021-09-03 23:00,16.2,739.1,759.7,0.4,100.0,无风,0,,,,薄雾 ,,,14.7,28.4,,,,,,4.6,16.2,,12.0
2021-09-04 02:00,15.5,739.5,760.2,0.4,100.0,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,28.4,,,,,,3.6,15.5,,12.0
2021-09-04 05:00,15.1,740.2,760.9,0.7,100.0,从西北方吹来的风,1,,3.0,,薄雾 ,,,14.7,28.4,,,,,,3.5,15.1,,12.0
2021-09-04 08:00,21.4,741.1,761.9,0.9,87.0,从西南偏南方向吹来的风,1,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.8,28.4,,,,,,7.0,19.1,,12.0
2021-09-04 11:00,26.7,741.1,761.8,0.0,54.0,从西南方吹来的风,1,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.8,28.4,,,,,,10.0,16.6,,12.0
2021-09-04 14:00,27.8,740.8,761.5,-0.3,40.0,从东北偏东方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.8,28.4,,,,,,11.0,13.0,,12.0
2021-09-04 17:00,24.8,741.2,762.1,0.4,55.0,从东南偏东方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.8,28.4,,,,,,10.0,15.2,,12.0
2021-09-04 20:00,22.7,742.2,762.9,1.0,58.0,从东南偏东方向吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.8,28.4,,,,,,10.0,14.0,,12.0
2021-09-04 23:00,20.4,742.3,763.0,0.1,69.0,从东南偏东方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,,,14.8,28.4,,,,,,10.0,14.5,,12.0
2021-09-05 02:00,18.2,742.6,763.2,0.3,84.0,从东南方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.8,28.4,,,,,,10.0,15.5,,12.0
2021-09-05 05:00,17.0,743.2,764.0,0.6,88.0,从东南方吹来的风,1,,4.0,,云量发展情况没有进行观测或无法观测。 ,,,15.0,28.4,,,,,,10.0,15.0,,12.0
2021-09-05 08:00,21.6,743.9,764.6,0.7,72.0,从东南偏南方向吹来的风,3,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,28.4,,,,,,11.0,16.3,,12.0
2021-09-05 11:00,25.8,744.0,764.7,0.1,60.0,从东南偏东方向吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,28.4,,,,,,11.0,17.5,,12.0
2021-09-05 14:00,27.3,743.3,764.0,-0.7,45.0,从西方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,28.2,,,,,,11.0,14.3,,12.0
2021-09-05 17:00,26.1,743.8,764.5,0.5,53.0,从东南偏南方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,27.8,,,,,,11.0,15.8,,12.0
2021-09-05 20:00,20.0,744.8,765.7,1.0,83.0,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,27.8,,,,,,10.0,17.0,,12.0
2021-09-05 23:00,17.9,744.7,765.4,-0.1,88.0,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,16.9,27.8,,,,,,10.0,15.9,,12.0
2021-09-06 02:00,17.4,744.4,765.1,-0.3,95.0,从东南方吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.7,27.8,,,,,,10.0,16.6,,12.0
2021-09-06 05:00,18.6,744.1,764.8,-0.3,89.0,从东南偏东方向吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,,,16.7,27.8,,,,,,9.0,16.8,,12.0
2021-09-06 08:00,21.2,743.8,764.7,-0.3,74.0,从东南偏南方向吹来的风,2,,4.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.7,,,,,,,10.0,16.4,,12.0
2021-09-06 11:00,23.8,743.2,763.9,-0.6,69.0,从东南偏东方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.7,27.8,,,,,,10.0,17.8,,12.0
2021-09-06 14:00,23.9,742.1,762.9,-1.1,68.0,从西方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.7,27.8,,,,,,10.0,17.6,,12.0
2021-09-06 17:00,22.0,741.3,762.1,-0.8,89.0,从西方吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.7,26.1,,,,,,9.0,20.1,,12.0
2021-09-06 20:00,18.7,742.1,763.0,0.8,100.0,从西方吹来的风,2,,6.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.7,24.6,,,,,,5.0,18.7,3.0,12.0
2021-09-06 23:00,17.5,741.7,762.4,-0.4,100.0,从东北偏北方向吹来的风,1,,6.0,,间歇性雨，不冻，在观测时较弱 ,,,16.7,24.6,,,,,,5.0,17.5,4.0,12.0
2021-09-07 02:00,16.9,740.5,761.3,-1.2,100.0,从西北偏北方向吹来的风,2,,6.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,16.9,24.6,,,,,,5.0,16.9,5.0,12.0
2021-09-07 05:00,15.3,739.9,760.7,-0.6,100.0,从东方吹来的风,1,,6.0,,间歇性雨，不冻，在观测时较弱 ,,,15.2,24.6,,,,,,5.0,15.3,7.0,12.0
2021-09-07 08:00,15.9,739.0,760.0,-0.9,100.0,从南方吹来的风,1,,5.0,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,,,,,,,4.8,15.9,7.0,12.0
2021-09-07 11:00,19.4,738.1,758.9,-0.9,85.0,从西北偏北方向吹来的风,1,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,24.6,,,,,,11.0,16.8,7.0,12.0
2021-09-07 14:00,16.9,737.5,758.4,-0.6,98.0,从西北偏西方向吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,23.9,,,,,,10.0,16.6,6.0,12.0
2021-09-07 17:00,17.8,736.9,757.9,-0.6,92.0,从西北方吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,22.0,,,,,,10.0,16.5,4.0,12.0
2021-09-07 20:00,16.6,737.1,758.1,0.2,100.0,从北方吹来的风,0,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,15.2,19.8,,,,,,7.0,16.6,,
2021-09-07 23:00,16.0,737.1,757.9,0.0,100.0,从西北偏西方向吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,,,15.2,19.8,,,,,,8.0,16.0,,12.0
2021-09-08 02:00,12.2,736.6,757.7,-0.5,100.0,从西南偏西方向吹来的风,1,,4.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,19.8,,,,,,1.0,12.2,0.1,12.0
2021-09-08 05:00,11.0,736.6,757.7,0.0,100.0,从南方吹来的风,0,,3.0,,薄雾 ,,,10.8,19.8,,,,,,2.1,11.0,0.1,12.0
2021-09-08 08:00,18.3,736.3,757.2,-0.3,83.0,从东南偏南方向吹来的风,2,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,19.8,,,,,,10.0,15.4,0.1,12.0
2021-09-08 11:00,20.6,736.2,757.0,-0.1,70.0,从东南偏南方向吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,20.6,,,,,,11.0,14.9,0.1,12.0
2021-09-08 14:00,23.3,734.9,755.7,-1.3,46.0,从南方吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,23.5,,,,,,10.0,11.0,,12.0
2021-09-08 17:00,23.0,734.2,755.1,-0.7,44.0,从南方吹来的风,3,,7.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,24.1,,,,,,11.0,10.1,,12.0
2021-09-08 20:00,17.1,734.3,755.1,0.1,98.0,从东方吹来的风,2,,10.0,,间歇性雨，不冻，在观测时较弱 ,阵性,在整个相应周期内云遮住了一半或以下的天空,10.7,24.1,,,,,,5.0,16.8,8.0,12.0
2021-09-08 23:00,17.6,735.7,756.4,1.4,93.0,从西南方吹来的风,2,,10.0,,薄雾 ,,,10.7,24.1,,,,,,6.0,16.5,13.0,12.0
2021-09-09 02:00,15.2,736.9,757.6,1.2,100.0,从西南偏西方向吹来的风,4,,10.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.7,24.1,,,,,,6.0,15.2,13.0,12.0
2021-09-09 05:00,14.1,737.2,757.9,0.3,100.0,从西南偏西方向吹来的风,2,,10.0,,云量发展情况没有进行观测或无法观测。 ,,,10.7,24.1,,,,,,8.0,14.1,13.0,12.0
2021-09-09 08:00,17.8,737.0,757.9,-0.2,86.0,从东南偏南方向吹来的风,2,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,24.1,,,,,,9.0,15.4,5.0,12.0
2021-09-09 11:00,14.9,738.7,759.7,1.7,100.0,从西北偏西方向吹来的风,6,,9.0,,冰雹（有雨或无雨）或雨夹雪（无雷），在观测时或观测前一个小时内较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,14.1,24.1,,,,,,3.4,14.9,6.0,12.0
2021-09-09 14:00,16.9,735.5,756.4,-3.2,99.0,从东南方吹来的风,3,,9.0,,冰雹雨，或雨和冰雹 ,雨,在整个相应周期内云遮住了一半或以下的天空,14.1,,,,,,,7.0,16.7,19.0,12.0
2021-09-09 17:00,16.9,735.9,756.9,0.4,98.0,从东南偏南方向吹来的风,3,,9.0,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,23.0,,,,,,5.0,16.6,54.0,12.0
2021-09-09 20:00,16.4,736.9,757.9,1.0,98.0,从西南方吹来的风,3,,9.0,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,19.7,,,,,,7.0,16.1,55.0,12.0
2021-09-09 23:00,14.9,737.0,758.1,0.1,100.0,从西南方吹来的风,1,,9.0,,云量发展情况没有进行观测或无法观测。 ,,,14.1,19.7,,,,,,7.0,14.9,50.0,12.0
2021-09-10 02:00,14.8,737.0,758.0,0.0,100.0,从西南偏西方向吹来的风,3,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.1,19.7,,,,,,7.0,14.8,37.0,12.0
2021-09-10 05:00,14.8,737.3,758.3,0.3,100.0,从西南偏西方向吹来的风,3,,8.0,,薄雾 ,,,14.1,19.7,,,,,,6.0,14.8,2.0,12.0
2021-09-10 08:00,16.2,737.9,758.9,0.6,91.0,从西南方吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.6,19.7,,,,,,9.0,14.7,2.0,12.0
2021-09-10 11:00,19.2,737.7,758.6,-0.2,81.0,从西南偏西方向吹来的风,3,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.6,19.6,,,,,,9.0,15.9,,12.0
2021-09-10 14:00,20.9,736.9,757.8,-0.8,73.0,从西方吹来的风,4,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,21.3,,,,,,11.0,15.9,,12.0
2021-09-10 17:00,20.2,736.9,757.8,0.0,73.0,从西方吹来的风,2,,8.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,14.7,21.5,,,,,,11.0,15.2,,12.0
2021-09-10 20:00,13.6,737.8,758.9,0.9,100.0,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.6,21.5,,,,,,5.0,13.6,,12.0
2021-09-10 23:00,12.1,737.3,758.3,-0.5,100.0,从东南偏东方向吹来的风,1,,8.0,,薄雾 ,,,11.8,21.5,,,,,,4.7,12.1,,12.0
2021-09-11 02:00,15.0,736.3,757.1,-1.0,96.0,从东南方吹来的风,2,,6.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.7,21.5,,,,,,6.0,14.4,,12.0
2021-09-11 05:00,14.7,735.0,755.8,-1.3,95.0,从东南方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,,,11.7,21.5,,,,,,8.0,13.9,,12.0
2021-09-11 08:00,16.6,735.2,756.2,0.2,90.0,从西南方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.7,21.5,,,,,,8.0,15.0,2.0,12.0
2021-09-11 11:00,19.9,735.1,756.0,-0.1,60.0,从西北偏西方向吹来的风,3,,9.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.7,21.5,,,,,,11.0,11.9,2.0,12.0
2021-09-11 14:00,19.3,735.7,756.5,0.6,47.0,从西北方吹来的风,4,,10.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.7,21.5,,,,,,12.0,7.7,2.0,12.0
2021-09-11 17:00,17.0,737.3,758.3,1.6,53.0,从西北方吹来的风,3,,10.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.7,20.6,,,,,,11.0,7.4,,
2021-09-11 20:00,12.6,739.3,760.4,2.0,80.0,从西北偏西方向吹来的风,1,,10.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.7,20.6,,,,,,10.0,9.2,,12.0
2021-09-11 23:00,8.4,740.0,761.2,0.7,100.0,无风,0,,,,薄雾 ,,,8.2,20.6,,,,,,7.0,8.4,,12.0
2021-09-12 02:00,7.5,740.3,761.6,0.3,100.0,无风,0,,,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.3,20.6,,,,,,5.0,7.5,,12.0
2021-09-12 05:00,6.7,741.4,762.9,1.1,100.0,无风,0,,,,薄雾 ,,,6.7,20.6,,,,,,6.0,6.7,,12.0
2021-09-12 08:00,13.9,742.6,763.9,1.2,82.0,从西方吹来的风,1,,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,20.6,,,,,,11.0,10.9,,12.0
2021-09-12 11:00,18.3,742.4,763.7,-0.2,50.0,从北方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,20.6,,,,,,11.0,7.7,,12.0
2021-09-12 14:00,20.5,741.7,763.0,-0.7,42.0,从东北偏北方向吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,20.6,,,,,,12.0,7.2,,12.0
2021-09-12 17:00,18.5,741.5,762.9,-0.2,49.0,从西北偏北方向吹来的风,1,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,20.7,,,,,,11.0,7.6,,12.0
2021-09-12 20:00,14.0,741.8,763.1,0.3,76.0,从东南偏东方向吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,20.7,,,,,,10.0,9.8,,12.0
2021-09-12 23:00,14.1,741.4,762.4,-0.4,72.0,从东方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,,,6.5,20.7,,,,,,10.0,9.1,,12.0
2021-09-13 02:00,14.6,741.5,762.5,0.1,76.0,从东南方吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.5,20.7,,,,,,10.0,10.4,,12.0
2021-09-13 05:00,13.3,741.3,762.4,-0.2,92.0,从东南方吹来的风,1,,4.0,,间歇性雨，不冻，在观测时较弱 ,,,6.5,20.7,,,,,,8.0,12.0,0.6,12.0
2021-09-13 08:00,14.0,741.9,763.2,0.6,99.0,从东南偏东方向吹来的风,2,,5.0,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,12.2,,,,,,,9.0,13.9,1.0,12.0
2021-09-13 11:00,19.6,741.9,763.0,0.0,79.0,从西方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,20.7,,,,,,11.0,15.9,1.0,12.0
2021-09-13 14:00,20.1,741.7,762.7,-0.2,76.0,从西北方吹来的风,2,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,20.7,,,,,,11.0,15.7,1.0,12.0
2021-09-13 17:00,18.8,742.6,763.8,0.9,82.0,从西北偏西方向吹来的风,3,,6.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,20.5,,,,,,11.0,15.7,0.5,12.0
2021-09-13 20:00,13.9,743.8,765.1,1.2,100.0,从西方吹来的风,1,,6.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.2,20.5,,,,,,5.0,13.9,,12.0
2021-09-13 23:00,11.3,744.6,765.8,0.8,100.0,无风,0,,,,薄雾 ,,,11.3,20.5,,,,,,2.3,11.3,,12.0
2021-09-14 02:00,10.2,744.8,766.1,0.2,100.0,从南方吹来的风,1,,6.0,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.2,20.5,,,,,,0.8,10.2,,12.0
2021-09-14 05:00,9.3,745.2,766.6,0.4,100.0,无风,0,,,,雾或冰雾 ,,,9.3,20.5,,,,,,0.9,9.3,,12.0
2021-09-14 08:00,16.6,746.2,767.5,1.0,95.0,从西南偏南方向吹来的风,1,,3.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.3,20.5,,,,,,8.0,15.8,,12.0
